2018-02-16,349.3950172789097,349.7
2018-02-17,345.47176285542935,344.45
2018-02-18,341.07589800536635,339.1
2018-02-19,341.0130842556556,339.1
2018-02-20,340.99896725782975,339.1
2018-02-21,341.1336031726429,339.25
2018-02-22,340.35619895373065,338.35
2018-02-23,342.0192665792429,340.3
2018-02-24,342.24873075051744,340.55
2018-02-25,345.60677454546095,344.75
2018-02-26,345.6799047027316,344.75
2018-02-27,345.67518077152124,344.75
2018-02-28,342.45400695800777,340.75
2018-03-01,342.44072390645744,340.75
2018-03-03,344.0629786755889,342.75
2018-03-04,341.36186867952347,339.35
2018-03-05,341.26101611375805,339.35
2018-03-06,341.23025080120124,339.35
2018-03-07,342.34177230596543,340.7
2018-03-08,336.8793438920751,334.5
2018-03-09,329.65476032170386,327.1
2018-03-10,332.9322568640113,330.6
2018-03-11,334.14347691312435,331.75
2018-03-12,334.1620314291545,331.75
2018-03-13,334.16058172285557,331.75
2018-03-14,330.5624397961231,328.1
2018-03-15,327.4241107507892,325.05
2018-03-16,327.5230968341231,325.2
2018-03-17,327.33328247865035,325.0
2018-03-18,327.3280530560016,325.0
2018-03-19,327.3250344999134,325.0
2018-03-20,327.3630378754301,325.0
2018-03-21,324.95760013639926,322.7
2018-03-22,325.6324364953808,323.4
2018-03-23,327.3403113810345,325.05
2018-03-24,329.6149323515594,327.25
2018-03-25,330.16366510053484,327.75
2018-03-26,330.17494119554755,327.75
2018-03-27,330.16136559775236,327.75
2018-03-28,327.54306625095853,325.15
2018-03-29,327.36799303243555,325.0
2018-03-30,327.37757311174647,325.05
2018-03-31,323.41320337702837,321.25
2018-04-01,321.8185550520817,319.7
2018-04-02,321.6848322686553,319.7
2018-04-03,321.738255597204,319.7
2018-04-04,321.34634642121586,319.35
2018-04-05,324.6498040030973,322.45
2018-04-06,318.80964493159996,316.95
2018-04-07,320.0650514358654,318.2
2018-04-08,317.3360249906778,315.55
2018-04-09,317.4211170017719,315.55
2018-04-10,317.23803075030446,315.55
2018-04-11,326.57049296982586,324.85
2018-04-12,330.75682518780235,328.4
2018-04-13,338.0314630500973,335.9
2018-04-14,338.1220797277987,335.9
2018-04-15,338.1355181878264,335.9
2018-04-16,338.1106197373735,335.9
2018-04-17,338.1145191619173,335.9
2018-04-18,339.73056800961496,337.7
2018-04-19,337.770982079953,335.5
2018-04-20,339.0357177183032,336.9
2018-04-22,343.6067824117162,342.2
2018-04-23,343.64591464950485,342.2
2018-04-24,343.63719583940497,342.2
2018-04-25,339.21688461576895,337.05
2018-04-26,345.3182610321045,344.4
2018-04-27,345.87531665177903,345.0
2018-04-28,342.18120398432814,340.45
2018-04-29,344.6772861540318,343.5
