2018-02-16,944.5268299156403,943.85
2018-02-17,908.9232279925781,904.35
2018-02-18,906.6999968145069,902.1499999999999
2018-02-19,906.6808106873757,902.1499999999999
2018-02-20,906.6784029328666,902.1499999999999
2018-02-21,896.3462641166857,892.1
2018-02-22,898.7681780502771,894.4
2018-02-23,909.1531062102449,904.55
2018-02-24,902.3427225368639,897.85
2018-02-25,919.766134245431,915.5
2018-02-26,919.7669289590245,915.5
2018-02-27,919.7696527087822,915.5
2018-02-28,936.0447578642659,933.65
2018-03-01,936.037832208709,933.65
2018-03-03,925.1579594465844,921.3
2018-03-04,930.2792261702256,927.0
2018-03-05,930.2858388401601,927.0
2018-03-06,930.286703232316,927.0
2018-03-07,924.9684818244249,921.1
2018-03-08,932.3350871570851,929.35
2018-03-09,927.9166251783925,924.35
2018-03-10,936.5689280330693,934.25
2018-03-11,940.3094026580811,938.6999999999999
2018-03-12,940.3121198199175,938.6999999999999
2018-03-13,940.2982195800654,938.6999999999999
2018-03-14,949.7477077409512,950.4999999999999
2018-03-15,952.8252547190258,954.55
2018-03-16,948.1193319601219,948.4
2018-03-17,927.68719401767,924.1
2018-03-18,927.6900103884121,924.1
2018-03-19,927.6967064772505,924.1
2018-03-20,927.6874723353418,924.1
2018-03-21,915.342651233869,910.85
2018-03-22,893.856125665941,889.7500000000001
2018-03-23,915.9163950848496,911.4499999999999
2018-03-24,917.4920243575937,913.1000000000001
2018-03-25,933.1698094933786,930.3
2018-03-26,933.1808206330082,930.3
2018-03-27,933.1860101712764,930.3
2018-03-28,934.5189609346668,931.8500000000001
2018-03-29,932.0868485174312,929.05
2018-03-30,916.2496927733084,911.8
2018-03-31,904.6882085945557,900.05
2018-04-01,899.9263808821262,895.5
2018-04-02,899.9208399135081,895.5
2018-04-03,899.9093126460785,895.5
2018-04-04,893.9044849253638,889.8
2018-04-05,901.4125905733554,896.8999999999999
2018-04-06,912.7229184422997,908.1500000000001
2018-04-07,898.1981498861686,893.9
2018-04-08,905.6722925372197,901.1
2018-04-09,905.6780171930575,901.1
2018-04-10,905.6814833754722,901.1
2018-04-11,904.3296672526303,899.7999999999998
2018-04-12,886.0089030052994,882.7
2018-04-13,897.2042133414878,892.95
2018-04-14,897.2737985382682,892.95
2018-04-15,897.2334607103172,892.95
2018-04-16,897.1782902461146,892.95
2018-04-17,897.4550793172937,892.95
2018-04-18,904.0799230567244,899.5500000000001
2018-04-19,899.2819538187346,894.8999999999999
2018-04-20,912.75675173159,908.2000000000002
2018-04-21,915.4916867433205,911.0
2018-04-22,920.238945950252,915.9999999999999
2018-04-23,920.2392833413234,915.9999999999999
2018-04-24,920.2383056303252,915.9999999999999
2018-04-25,921.22099461905,917.05
2018-04-26,933.6409656080101,930.8500000000001
2018-04-27,931.7775859011205,928.7
2018-04-28,940.4221342668741,938.85
2018-04-29,938.9310650919497,937.0500000000001
